ID,filename,acne_count,avg_acne_width,avg_acne_height,avg_acne_area,papules_count,pustules_count,comedone_count,nodules_count,avg_redness,global_redness,skin_disease_label,skin_disease_confidence,skin_classification_labels,acne_detected,result
493,07Acne0811011.jpg,19,29.263157894736842,17.894736842105264,548.1052631578947,0.16436224737889366,5,9,5,0,0.15609525589896975,Acne and Rosacea Photos,0.9424,NULL,1,NaN
494,acne-pustular-44.jpg,7,37.857142857142854,26.857142857142858,1141.2857142857142,0.19573254561094222,3,0,4,0,0.16302576144512257,Acne and Rosacea Photos,0.8454,NULL,1,NaN
495,acne-cystic-20.jpg,6,30.5,17.666666666666668,580.6666666666666,0.16931610607511735,0,4,2,0,0.1460740694582918,Acne and Rosacea Photos,0.9335,NULL,1,NaN
496,acne-closed-comedo-91 - Copy.jpg,0,0,0,0,0,0,0,0,0,0.13740087370110368,NULL,NULL,NULL,0,NaN
497,acne-cystic-58.jpg,0,0,0,0,0,0,0,0,0,0.10542704063734722,Seborrheic Keratoses and other Benign Tumors,0.8049,NULL,0,NaN
498,teenage-skin-problems-183876012-5a245c86494ec900372b6366 (2).jpg,0,0,0,0,0,0,0,0,0,0.13464966516021776,Normal Skin,0.8991,Wrinkles,0,NaN
499,OIP (19).jpg,2,32.0,24.5,784.0,0.22838664215686275,2,0,0,0,0.24522974354907126,Acne and Rosacea Photos,0.8151,NULL,1,NaN
500,acne-pustular-22.jpg,7,55.57142857142857,34.857142857142854,2085.285714285714,0.19609056338297784,2,2,2,1,0.17934119689542483,NULL,NULL,NULL,1,NaN
501,acne-open-comedo-35.jpg,2,21.5,25.5,553.5,0.2662018881626725,0,0,2,0,0.19648711391687684,NULL,NULL,NULL,1,NaN
502,2 (3)1.jpg,6,43.0,34.0,1773.3333333333333,0.18921674568678404,2,3,0,1,0.17225145198608524,NULL,NULL,"Acne,Acne",1,NaN
503,acne-open-comedo-13.jpg,31,19.870967741935484,12.387096774193548,251.96774193548387,0.1282779486538224,0,0,31,0,0.0829859068627451,Acne and Rosacea Photos,0.7848,NULL,1,NaN
504,6.jpg,10,24.8,17.9,447.5,0.12092615149500427,2,5,3,0,0.06440559586792413,NULL,NULL,NULL,1,NaN
505,acne-cystic-88.jpg,2,50.0,37.5,1870.5,0.3173904252056187,2,0,0,0,0.2937612847952724,NULL,NULL,Acne,1,NaN
506,acne-breakout-GettyImages-11679106231.jpg,2,85.0,45.0,3835.0,0.2189314135132309,1,1,0,0,0.14982812276206905,Acne and Rosacea Photos,0.5163,NULL,1,NaN
507,OIP.jpg,4,21.0,16.0,348.0,0.20637573749306487,1,2,1,0,0.12787090574626475,NULL,NULL,"Acne,Acne",1,NaN
508,2 (6)1.jpg,1,157.0,71.0,11147.0,0.20078012724781308,0,0,0,1,0.14825465116008418,Acne and Rosacea Photos,0.7238,NULL,1,NaN
509,acne-pustular-56.jpg,0,0,0,0,0,0,0,0,0,0.18387114845938374,Acne and Rosacea Photos,0.4269,NULL,0,NaN
510,12.jpg,7,15.285714285714286,11.428571428571429,181.0,0.2172261351696206,3,0,4,0,0.15498010599985998,Acne and Rosacea Photos,0.9322,NULL,1,NaN
511,R (14).jpg,0,0,0,0,0,0,0,0,0,0.16114944021263164,Acne and Rosacea Photos,0.6326,NULL,0,NaN
512,241b000fa0e0caf8cf8ac4b29137af481 - Copy.jpg,1,20.0,11.0,220.0,0.4118449197860962,0,0,1,0,0.24027549214130095,NULL,NULL,NULL,1,NaN
513,acne-infantile-9.jpg,11,24.818181818181817,16.727272727272727,433.45454545454544,0.2948112593167604,3,3,5,0,0.19403944041482898,Acne and Rosacea Photos,0.8556,NULL,1,NaN
514,2 (5).jpg,2,19.5,11.5,220.5,0.39096212322855917,1,1,0,0,0.3123856662799309,Systemic Disease,0.4681,NULL,1,NaN
515,20150721042601_primary1 - Copy.jpg,11,48.27272727272727,31.0,1586.4545454545455,0.30605463056906007,6,3,2,0,0.22115241760766807,NULL,NULL,NULL,1,NaN
516,83avy6u56eh211.jpg,7,46.285714285714285,60.714285714285715,2965.0,0.09301363321812116,5,0,0,2,0.04483985651552288,Tinea Ringworm Candidiasis and other Fungal Infections,0.6261,NULL,1,NaN
517,07RosaceaFulFAce1 - Copy.jpg,0,0,0,0,0,0,0,0,0,0.24058809002440532,Acne and Rosacea Photos,0.934,NULL,0,NaN
518,acne-pustular-62.jpg,30,18.266666666666666,19.966666666666665,373.4,0.24074188890580123,7,12,11,0,0.15477642164223046,Acne and Rosacea Photos,0.9375,NULL,1,NaN
519,acne-cystic-94.jpg,38,17.18421052631579,18.157894736842106,317.3157894736842,0.17241066341871317,2,1,35,0,0.12298291398015662,NULL,NULL,NULL,1,NaN
520,acne-pustular-45.jpg,7,36.714285714285715,24.142857142857142,931.2857142857143,0.24635762079628404,0,4,2,1,0.2118799117901466,Acne and Rosacea Photos,0.9294,NULL,1,NaN
521,rosacea-100.jpg,0,0,0,0,0,0,0,0,0,0.11417281405821277,NULL,NULL,NULL,0,NaN
522,file.jpg,5,28.6,31.2,990.8,0.23137345849831661,0,0,5,0,0.19667419127437927,Acne and Rosacea Photos,0.9391,NULL,1,NaN
523,acne-closed-comedo-61 - Copy.jpg,2,49.0,33.0,1633.0,0.20055194465007314,2,0,0,0,0.20919595830242635,NULL,NULL,NULL,1,NaN
524,acne-open-comedo-39.jpg,0,0,0,0,0,0,0,0,0,0.26444446171703356,Seborrheic Keratoses and other Benign Tumors,0.7196,NULL,0,NaN
525,depositphotos_325684016-stock-photo-teenage-girl-with-acne-problem.jpg,1,40.0,30.0,1200.0,0.2632434640522876,1,0,0,0,0.18529786319725547,Acne and Rosacea Photos,0.8789,NULL,1,NaN
526,perioral-dermatitis-131.jpg,3,37.333333333333336,22.333333333333332,855.6666666666666,0.1605493459699817,1,0,2,0,0.20965736515896832,Systemic Disease,0.409,NULL,1,NaN
527,2 1(1)1 - Copy.jpg,6,32.666666666666664,29.0,997.0,0.2164075993046702,2,2,2,0,0.15604853667862012,NULL,NULL,NULL,1,NaN
528,acne-excoriated-16.jpg,6,16.166666666666668,22.0,364.5,0.08498081491675093,3,2,1,0,0.028634259259259262,Acne and Rosacea Photos,0.4713,NULL,1,NaN
529,9.jpg,0,0,0,0,0,0,0,0,0,0.12359102757035458,NULL,NULL,NULL,0,NaN
530,54a279bcec5a872af278da1d9a9f7337--clear-skin-acne1 - Copy.jpg,7,21.0,14.571428571428571,309.42857142857144,0.3999141103113482,0,4,3,0,0.34902260379922334,Acne and Rosacea Photos,0.496,NULL,1,NaN
531,acne-pustular-5.jpg,15,19.2,23.466666666666665,466.0,0.14272047787855072,2,8,4,1,0.1262359103245818,Acne and Rosacea Photos,0.8952,NULL,1,NaN
532,perioral-dermatitis-9.jpg,0,0,0,0,0,0,0,0,0,0.17612537445533769,NULL,NULL,NULL,0,NaN
533,R (32).jpg,3,54.0,27.333333333333332,1540.0,0.2823326423698694,2,0,1,0,0.2151715145596146,Acne and Rosacea Photos,0.6335,NULL,1,NaN
534,acne-closed-comedo-81.jpg,0,0,0,0,0,0,0,0,0,0.23584580505946187,Viral infections,0.4906,NULL,0,NaN
535,acne-pustular-41.jpg,3,41.0,22.333333333333332,905.6666666666666,0.27304678967193613,0,3,0,0,0.23425646714826281,NULL,NULL,NULL,1,NaN
536,acne-pustular-9.jpg,13,25.23076923076923,15.692307692307692,407.6923076923077,0.2067115521354024,2,3,8,0,0.15991014802813783,Acne and Rosacea Photos,0.952,NULL,1,NaN
537,MDRUMF_Authentically_Spotty-1-1068x1431.jpg,14,33.714285714285715,42.714285714285715,1471.357142857143,0.22765886379308453,5,4,5,0,0.12254619320907853,Viral infections,0.7985,NULL,1,NaN
538,acne-closed-comedo-25.jpg,1,59.0,35.0,2065.0,0.26165883302473536,0,1,0,0,0.24389700063311173,NULL,NULL,NULL,1,NaN
539,205841.jpg,7,16.571428571428573,20.428571428571427,345.57142857142856,0.2932122250670222,3,2,2,0,0.23919590153250284,Acne and Rosacea Photos,0.9486,NULL,1,NaN
540,acne_treatment_kaliterna.jpg,3,34.333333333333336,16.333333333333332,580.3333333333334,0.16423830700440697,1,2,0,0,0.19615416887475712,Acne and Rosacea Photos,0.583,NULL,1,NaN
541,20_before.jpg,2,27.0,31.5,850.5,0.3526090349520931,0,0,2,0,0.31571192917970864,NULL,NULL,NULL,1,NaN
542,unnamed.jpg,1,45.0,35.0,1575.0,0.6125776532835356,1,0,0,0,0.4473126054064111,Acne and Rosacea Photos,0.9146,NULL,1,NaN
543,acne-open-comedo-44.jpg,4,31.5,25.25,841.5,0.14174886219240487,1,0,3,0,0.1263733794064074,NULL,NULL,NULL,1,NaN
544,acne-excoriated-8.jpg,2,47.0,27.5,1567.5,0.1614142227905655,0,1,1,0,0.18264427204497619,Acne and Rosacea Photos,0.8963,NULL,1,NaN
545,hqdefault.jpg,9,47.55555555555556,35.666666666666664,1850.7777777777778,0.398094761737749,1,0,3,5,0.30793064633260714,Acne and Rosacea Photos,0.9252,NULL,1,NaN
546,rosacea-117.jpg,0,0,0,0,0,0,0,0,0,0.23952533773669205,Acne and Rosacea Photos,0.5068,NULL,0,NaN
547,rosacea-36.jpg,0,0,0,0,0,0,0,0,0,0.18346526393043092,NULL,NULL,NULL,0,NaN
548,2 (2).jpg,3,56.0,33.666666666666664,1917.3333333333333,0.2843532560625635,3,0,0,0,0.1919288250980392,Tinea Ringworm Candidiasis and other Fungal Infections,0.6963,NULL,1,NaN
549,2 (6).jpg,4,66.75,28.25,2120.75,0.20092880742339025,1,2,0,1,0.14820242733845673,Acne and Rosacea Photos,0.5641,NULL,1,NaN
550,rosacea-50.jpg,6,17.0,22.666666666666668,393.5,0.11512045194904301,2,0,4,0,0.09862973252271476,Acne and Rosacea Photos,0.5353,NULL,1,NaN
551,4.jpg,11,30.363636363636363,29.818181818181817,934.4545454545455,0.30795422385657883,6,3,2,0,0.19066392214285205,Acne and Rosacea Photos,0.9451,NULL,1,NaN
552,752kd5y464t011 - Copy.jpg,3,106.66666666666667,113.33333333333333,12648.666666666666,0.13253053713576843,1,1,1,0,0.10025064688761452,Normal Skin,0.5133,NULL,1,NaN
553,2 (53).jpg,9,12.777777777777779,9.222222222222221,118.44444444444444,0.0764657864426383,1,3,5,0,0.03924261262041735,Psoriasis pictures Lichen Dermatosis and related diseases,0.9429,NULL,1,NaN
554,R (36).jpg,4,30.5,30.25,942.75,0.33839503166147133,1,1,2,0,0.19520044586983729,Acne and Rosacea Photos,0.9209,NULL,1,NaN
555,acne-open-comedo-66.jpg,54,18.64814814814815,23.37037037037037,443.51851851851853,0.20310095567389544,1,3,50,0,0.1942462083572425,NULL,NULL,NULL,1,NaN
556,17.jpg,3,26.666666666666668,23.333333333333332,639.3333333333334,0.21372025650271476,2,0,1,0,0.164509331468932,Acne and Rosacea Photos,0.854,Acne,1,NaN
557,hidradenitis-suppurativa-69.jpg,1,41.0,28.0,1148.0,0.21139406982305117,0,0,1,0,0.23438115934312173,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.8364,NULL,1,NaN
558,R (30).jpg,4,20.5,15.75,330.5,0.1461282868402701,3,1,0,0,0.08861221988795519,Acne and Rosacea Photos,0.8964,NULL,1,NaN
559,R (45).jpg,9,16.77777777777778,7.555555555555555,129.0,0.3373405071491069,0,1,8,0,0.3184247176774133,Acne and Rosacea Photos,0.9433,NULL,1,NaN
560,752kd5y464t011.jpg,3,106.66666666666667,113.33333333333333,12648.666666666666,0.13253053713576843,1,1,1,0,0.10025064688761452,Normal Skin,0.5133,NULL,1,NaN
561,acne-pustular-4.jpg,19,22.473684210526315,28.31578947368421,654.1578947368421,0.15356794700433882,11,3,5,0,0.10684755340460102,Acne and Rosacea Photos,0.4528,NULL,1,NaN
562,acne-pustular-29.jpg,1,39.0,18.0,702.0,0.25868107926931455,0,1,0,0,0.13470793779104312,Acne and Rosacea Photos,0.8929,NULL,1,NaN
563,acne-infantile-12.jpg,8,14.75,18.75,280.75,0.32642290858903844,0,6,2,0,0.18330309801296688,Acne and Rosacea Photos,0.8415,NULL,1,NaN
564,acne-closed-comedo-14.jpg,1,36.0,23.0,828.0,0.24084020081462537,0,0,1,0,0.2545310283687943,NULL,NULL,NULL,1,NaN
565,acne-treatment-02.jpg,4,30.75,27.75,906.5,0.3105709009156028,1,2,1,0,0.19100884353741499,Viral infections,0.5819,NULL,1,NaN
566,acne-excoriated-13.jpg,1,28.0,35.0,980.0,0.2681052420968387,1,0,0,0,0.17182890136341275,Acne and Rosacea Photos,0.9237,NULL,1,NaN
567,8aeaf633edac569490f585bccd0ca64b.jpg,0,0,0,0,0,0,0,0,0,0.16324286492374726,Viral infections,0.729,NULL,0,NaN
568,acne-excoriated-26.jpg,6,20.0,25.333333333333332,539.0,0.08260234980414677,2,1,3,0,0.024553578419857492,Acne and Rosacea Photos,0.6702,NULL,1,NaN
569,hidradenitis-suppurativa-42.jpg,0,0,0,0,0,0,0,0,0,0.15576656027288505,NULL,NULL,NULL,0,NaN
570,fungal-acne.jpg,8,68.75,39.25,2762.375,0.22240379576778457,3,2,3,0,0.17174221053553,NULL,NULL,NULL,1,NaN
571,acne-pustular-42.jpg,11,48.27272727272727,29.09090909090909,1420.090909090909,0.2810732161194011,5,4,0,2,0.20691275865714312,NULL,NULL,NULL,1,NaN
572,milia-14.jpg,0,0,0,0,0,0,0,0,0,0.2220775718091186,Seborrheic Keratoses and other Benign Tumors,0.402,NULL,0,NaN
573,52.jpg,3,45.666666666666664,35.333333333333336,1619.0,0.2326319437321647,1,1,1,0,0.19809321935898683,NULL,NULL,NULL,1,NaN
574,acne-closed-comedo-32.jpg,3,33.666666666666664,23.333333333333332,856.0,0.1881454908420698,0,1,1,1,0.2003838826310666,NULL,NULL,NULL,1,NaN
575,2 (2)1.jpg,5,57.8,31.6,1868.8,0.27944617439535363,2,1,1,1,0.19167465098039213,NULL,NULL,NULL,1,NaN
576,acne-open-comedo-1.jpg,6,41.0,23.833333333333332,1224.5,0.16592573684467463,0,2,3,1,0.13907271241830063,Acne and Rosacea Photos,0.4565,NULL,1,NaN
577,tumblr_ov7rm75Zwo1wuhvt8o1_640.jpg,0,0,0,0,0,0,0,0,0,0.14646360236650346,Acne and Rosacea Photos,0.9413,NULL,0,NaN
578,acne-excoriated-15.jpg,6,34.333333333333336,30.5,1318.5,0.2559250152161343,1,0,5,0,0.21011329140834345,NULL,NULL,NULL,1,NaN
579,a4adb9e50d8636f5ec9ce65269dd92f7.jpg,5,22.4,18.2,424.2,0.26563097679411507,3,1,1,0,0.23325648420969575,Acne and Rosacea Photos,0.9487,NULL,1,NaN
580,f7d8df8c60aa6b73bc15a59ad57c79a5.jpg,1,34.0,24.0,816.0,0.18817522106881968,0,1,0,0,0.06143315032679739,Tinea Ringworm Candidiasis and other Fungal Infections,0.5353,NULL,1,NaN
581,rosacea-60.jpg,1,11.0,15.0,165.0,0.08342245989304813,0,0,1,0,0.05265380331811385,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.7587,NULL,1,NaN
582,acne-excoriated-10.jpg,0,0,0,0,0,0,0,0,0,0.18688667619825708,NULL,NULL,NULL,0,NaN
583,17a4d1a917e5faa9f2675ebd83e526791.jpg,3,17.666666666666668,28.0,492.6666666666667,0.22265773994970992,3,0,0,0,0.18563742741943434,Acne and Rosacea Photos,0.9129,NULL,1,NaN
584,15.jpg,3,39.333333333333336,22.0,882.3333333333334,0.330870636559683,0,0,3,0,0.2945742854693232,Acne and Rosacea Photos,0.4108,NULL,1,NaN
585,post-370921-0-39350300-1389608977.jpg,2,29.5,19.5,589.0,0.12305476914473454,1,0,1,0,0.043754954248366014,NULL,NULL,NULL,1,NaN
586,perioral-dermatitis-121.jpg,3,25.0,15.333333333333334,383.3333333333333,0.18660751633986927,0,1,2,0,0.16153263011890256,Acne and Rosacea Photos,0.9333,NULL,1,NaN
587,19280a95363d065b1dfbc654e28530291.jpg,4,22.5,29.25,664.75,0.1833398158191384,3,0,0,1,0.1325676492307702,Acne and Rosacea Photos,0.9264,NULL,1,NaN
588,rhinophyma-4.jpg,0,0,0,0,0,0,0,0,0,0.031735858735256556,Acne and Rosacea Photos,0.5589,NULL,0,NaN
589,acne-open-comedo-38.jpg,1,50.0,34.0,1700.0,0.27700346020761246,1,0,0,0,0.2033874754958815,NULL,NULL,NULL,1,NaN
590,1-inst-natural-acne-solutions-36374-150x1501.jpg,2,21.0,20.0,422.0,0.3029708628171195,2,0,0,0,0.27362867102396515,Acne and Rosacea Photos,0.9099,NULL,1,NaN
591,hidradenitis-suppurativa-107.jpg,2,31.0,17.5,543.0,0.033688064686658976,0,0,2,0,0.0,NULL,NULL,NULL,1,NaN
592,acne-cystic-26.jpg,12,50.666666666666664,28.916666666666668,1495.0833333333333,0.24092227011078815,9,1,0,2,0.20779032203159042,Acne and Rosacea Photos,0.8799,NULL,1,NaN
593,R (15).jpg,1,83.0,55.0,4565.0,0.2688490861843094,1,0,0,0,0.19695090275708846,Viral infections,0.8514,NULL,1,NaN
594,rosacea-65.jpg,0,0,0,0,0,0,0,0,0,0.01448621890885984,NULL,NULL,NULL,0,NaN
595,acne-pustular-25.jpg,2,25.5,16.0,411.0,0.3198220337517723,0,1,1,0,0.1686918459513435,Acne and Rosacea Photos,0.9478,NULL,1,NaN
596,rosacea-58.jpg,0,0,0,0,0,0,0,0,0,0.0,Acne and Rosacea Photos,0.9311,NULL,0,NaN
597,maxresdefault.jpg,8,122.375,64.0,8626.875,0.1633937432546666,0,5,3,0,0.13470328669662307,NULL,NULL,NULL,1,NaN
598,rosacea-15.jpg,0,0,0,0,0,0,0,0,0,0.10798313970126658,Acne and Rosacea Photos,0.4673,NULL,0,NaN
599,32212176-8650569-image-a-10_159800214263511.jpg,18,15.666666666666666,17.27777777777778,283.5,0.2637900666455495,3,10,5,0,0.1500535230901399,Acne and Rosacea Photos,0.9251,NULL,1,NaN
600,acne-pustular-51.jpg,0,0,0,0,0,0,0,0,0,0.19741558313632782,Viral infections,0.8418,NULL,0,NaN
601,10_Skin1.jpg,1,25.0,20.0,500.0,0.38757254901960786,0,0,1,0,0.26948455977709895,Acne and Rosacea Photos,0.9313,NULL,1,NaN
602,acne-infantile-1.jpg,2,27.5,16.0,497.0,0.20702499290734583,0,0,2,0,0.21889653622643088,Viral infections,0.4302,NULL,1,NaN
603,13.jpg,11,31.0,19.181818181818183,610.9090909090909,0.1600800880638331,3,1,7,0,0.11942960011560749,Acne and Rosacea Photos,0.9456,NULL,1,NaN
604,perioral-dermatitis-141.jpg,4,20.5,11.25,239.25,0.16897967876990366,0,1,3,0,0.13153639198146302,Acne and Rosacea Photos,0.9467,NULL,1,NaN
605,R (25).jpg,5,16.4,18.8,325.4,0.15199636352125392,3,0,1,1,0.12903091811564946,Acne and Rosacea Photos,0.6035,NULL,1,NaN
606,acne-cystic-11.jpg,3,27.666666666666668,16.0,460.6666666666667,0.249290420048934,0,3,0,0,0.1813746028503994,Acne and Rosacea Photos,0.8815,NULL,1,NaN
607,33.jpg,1,28.0,17.0,476.0,0.2558205635195254,0,0,1,0,0.19863483701938486,Viral infections,0.7383,NULL,1,NaN
608,766x415_Accutane_Side_Effects1.jpg,3,39.333333333333336,22.0,882.3333333333334,0.330870636559683,0,0,3,0,0.2945742854693232,Acne and Rosacea Photos,0.4108,NULL,1,NaN
609,photo-3a80154a459320082da96f807fd7a358fb60c81c.jpg,5,17.8,23.2,424.4,0.21698059279050308,3,0,2,0,0.12702989139270965,Acne and Rosacea Photos,0.8729,NULL,1,NaN
610,R (39).jpg,4,71.25,77.25,5669.0,0.2640955036878607,1,1,1,1,0.14918939167942577,Tinea Ringworm Candidiasis and other Fungal Infections,0.9855,NULL,1,NaN
611,acne-cystic-124.jpg,5,37.0,22.8,898.8,0.28139514794629883,3,1,1,0,0.27055336519315015,NULL,NULL,NULL,1,NaN
612,2 (5)1.jpg,3,17.666666666666668,13.0,231.33333333333334,0.37759921276202796,2,1,0,0,0.3122986507345144,Acne and Rosacea Photos,0.5474,NULL,1,NaN
613,34.jpg,10,18.6,23.6,454.3,0.2396589856775412,0,0,10,0,0.1946281426331574,Viral infections,0.7209,NULL,1,NaN
614,527434_m1 - Copy.jpg,3,32.0,19.666666666666668,833.6666666666666,0.20493578138916976,0,0,2,1,0.17131962657674535,Acne and Rosacea Photos,0.9076,NULL,1,NaN
615,R (9).jpg,25,96.0,74.56,7563.52,0.2797362522960325,5,5,15,0,0.2626047300241822,NULL,NULL,NULL,1,NaN
616,acne-open-comedo-28.jpg,1,38.0,24.0,912.0,0.2568541451668387,0,0,1,0,0.23739448913468522,Acne and Rosacea Photos,0.903,NULL,1,NaN
617,rosacea-25.jpg,3,14.333333333333334,17.666666666666668,256.3333333333333,0.25290823795581585,1,0,2,0,0.16082951954322217,Acne and Rosacea Photos,0.9404,NULL,1,NaN
618,large.IMG_3890.jpg.2720bb071697b81024bb71135ded7e76.jpg,5,28.6,40.2,1184.0,0.22871188295184464,4,1,0,0,0.0938465758896151,Acne and Rosacea Photos,0.8845,NULL,1,NaN
619,40_19hJvhBaJyf8eJwT_.jpg,1,56.0,47.0,2632.0,0.15193992490613265,1,0,0,0,0.10647854075712317,NULL,NULL,NULL,1,NaN
620,acne-open-comedo-3.jpg,6,34.166666666666664,20.166666666666668,711.0,0.1195724474107514,2,1,3,0,0.09514865126841697,Acne and Rosacea Photos,0.631,NULL,1,NaN
621,IMG_20190708_023210.jpg.7232dbb2bd7459bc1f8ae066423aa7a4 (1).jpg,0,0,0,0,0,0,0,0,0,0.049556558169934636,NULL,NULL,NULL,0,NaN
622,45.jpg,4,34.75,19.5,756.25,0.1552850841498723,0,1,2,1,0.1344084586518223,Acne and Rosacea Photos,0.6891,NULL,1,NaN
623,acne-closed-comedo-17.jpg,0,0,0,0,0,0,0,0,0,0.23520867813028884,Acne and Rosacea Photos,0.873,NULL,0,NaN
624,acne-scar-3.jpg,7,31.285714285714285,20.428571428571427,708.7142857142857,0.20441776172288567,2,3,2,0,0.17839698506717502,Acne and Rosacea Photos,0.9127,NULL,1,NaN
625,perioral-dermatitis-50.jpg,0,0,0,0,0,0,0,0,0,0.230473948524796,Acne and Rosacea Photos,0.4916,NULL,0,NaN
626,OIP (26).jpg,1,27.0,30.0,810.0,0.41274993948196564,1,0,0,0,0.1996010856941185,Acne and Rosacea Photos,0.8951,NULL,1,NaN
627,parasites-living-under-the-skin-of-the-person-1.jpg,0,0,0,0,0,0,0,0,0,0.1603636240703178,Acne and Rosacea Photos,0.9398,NULL,0,NaN
628,rosacea-99.jpg,2,11.5,15.5,183.5,0.07864623852239952,0,0,2,0,0.014069291537197756,NULL,NULL,"Red Skin,Acne",1,NaN
629,acne-closed-comedo-11.jpg,0,0,0,0,0,0,0,0,0,0.14675845726708764,NULL,NULL,NULL,0,NaN
630,R (26).jpg,14,18.214285714285715,12.571428571428571,238.0,0.4131303151115785,7,3,3,1,0.3148753441802253,Acne and Rosacea Photos,0.4663,NULL,1,NaN
631,43.jpg,1,61.0,37.0,2257.0,0.26619493167227015,1,0,0,0,0.22679028988138467,Viral infections,0.467,NULL,1,NaN
632,rosacea-114.jpg,9,20.0,23.444444444444443,476.22222222222223,0.31526652147094725,3,3,3,0,0.15702290230163005,Acne and Rosacea Photos,0.9434,NULL,1,NaN
633,acne-pustular-50.jpg,7,46.142857142857146,31.0,1568.2857142857142,0.23999690868712897,2,2,1,2,0.18898874175046962,NULL,NULL,NULL,1,NaN
634,Bells-Palsy-1.jpg,5,35.2,22.8,823.2,0.23625337985403042,0,3,2,0,0.1760588660044258,Acne and Rosacea Photos,0.4104,NULL,1,NaN
635,IMG_2145-1.jpg,6,37.0,22.166666666666668,879.1666666666666,0.23041254072587147,0,3,3,0,0.1270659023167121,Acne and Rosacea Photos,0.5032,NULL,1,NaN
636,7e7bc824b57675c0ccea09d48a46f0381.jpg,1,26.0,18.0,468.0,0.17414110943522706,0,1,0,0,0.14699250666853855,NULL,NULL,NULL,1,NaN
637,acne-cystic-57.jpg,2,37.5,21.5,805.5,0.11929183289477407,1,0,0,1,0.13959459584210332,NULL,NULL,NULL,1,NaN
638,4A5DA7F500000578-5522003-Amy_who_battled_her_erupting_skin_for_15_years_says_doctors_dism-a-26_15215419581041.jpg,4,11.5,19.5,229.5,0.1764028540509771,3,0,1,0,0.12407348427731804,Acne and Rosacea Photos,0.9307,NULL,1,NaN
639,acne-excoriated-19.jpg,0,0,0,0,0,0,0,0,0,0.028493226606528744,NULL,NULL,NULL,0,NaN
640,OIP (5).jpg,0,0,0,0,0,0,0,0,0,0.09482218825793697,NULL,NULL,NULL,0,NaN
641,perioral-dermatitis-102.jpg,0,0,0,0,0,0,0,0,0,0.3090792967018457,Acne and Rosacea Photos,0.4731,NULL,0,NaN
642,rosacea-17.jpg,2,23.0,15.0,370.0,0.17204637410519763,1,0,1,0,0.15314191107233854,Acne and Rosacea Photos,0.9329,NULL,1,NaN
643,OIP (3).jpg,2,28.5,25.0,765.0,0.28216267409741674,0,0,1,1,0.26466040839699984,NULL,NULL,NULL,1,NaN
644,acne-pustular-59.jpg,1,62.0,38.0,2356.0,0.15270981057957989,0,1,0,0,0.12400641824526422,NULL,NULL,NULL,1,NaN
645,acne.jpg,9,34.22222222222222,31.555555555555557,1233.5555555555557,0.2173624497282468,5,2,1,1,0.15154674961348744,Acne and Rosacea Photos,0.6026,NULL,1,NaN
646,cystic.acne_G_694069050.jpg,4,194.75,125.0,24695.25,0.39770624690930345,0,4,0,0,0.2716885383110484,NULL,NULL,NULL,1,NaN
647,ffb795ba-00e0-4038-84bf-98b795410e88-screen-shot-2017-12-14-at-125700-pm.jpg,2,46.5,31.5,1456.0,0.3823806394863243,1,1,0,0,0.28219985994397756,Acne and Rosacea Photos,0.7069,NULL,1,NaN
648,acne-closed-comedo-38.jpg,2,23.0,14.5,333.0,0.11214869281045751,0,0,2,0,0.12052365144369985,NULL,NULL,NULL,1,NaN
649,acne-open-comedo-4.jpg,7,33.142857142857146,22.142857142857142,835.4285714285714,0.11931120423578956,0,0,6,1,0.1180488395923341,NULL,NULL,NULL,1,NaN
650,23272101.jpg,7,15.285714285714286,11.428571428571429,181.0,0.2172261351696206,3,0,4,0,0.15498010599985998,Acne and Rosacea Photos,0.9322,NULL,1,NaN
651,ok-8-1024x576.jpg,0,0,0,0,0,0,0,0,0,0.12589157536658324,Acne and Rosacea Photos,0.9011,NULL,0,NaN
652,R (1).jpg,2,64.0,56.5,3631.0,0.21537305813087698,1,0,1,0,0.16291391135620914,NULL,NULL,NULL,1,NaN
653,OIP (25).jpg,4,25.25,26.75,697.25,0.13352791128116814,0,2,2,0,0.11204927252105777,Viral infections,0.665,NULL,1,NaN
654,acne-mechanica-1.jpg,9,23.444444444444443,25.555555555555557,612.7777777777778,0.19522018886512382,0,0,9,0,0.20102340340243174,NULL,NULL,NULL,1,NaN
655,acne-open-comedo-33.jpg,1,31.0,14.0,434.0,0.2706469684648053,0,0,1,0,0.2660990971844791,Viral infections,0.6818,NULL,1,NaN
656,milia-19.jpg,1,38.0,46.0,1748.0,0.215291425494683,0,0,0,1,0.20756715203662338,Seborrheic Keratoses and other Benign Tumors,0.9007,NULL,1,NaN
657,GettyImages-112257731-596233cf5f9b583f180d1747.jpg,0,0,0,0,0,0,0,0,0,0.1424179145346184,NULL,NULL,NULL,0,NaN
658,rosacea-39.jpg,3,18.666666666666668,23.666666666666668,446.0,0.2628978472973815,0,1,2,0,0.19054165051142868,Acne and Rosacea Photos,0.9029,"Red Skin,Red Skin",1,NaN
659,NoniSoap2.jpg,3,26.333333333333332,21.333333333333332,568.0,0.15812320962314763,2,0,1,0,0.1063002304463405,Tinea Ringworm Candidiasis and other Fungal Infections,0.9831,NULL,1,NaN
